"id","user_id","checked_in","checked_out","attendance_type","sign_in_status"
"701","144","2024-10-17 14:56:28","2024-10-17 17:15:39","Member","signedOut"
"702","174","2024-10-17 15:03:22","2024-10-17 17:16:23","Member","signedOut"
"703","174","2024-10-17 15:03:28","2024-10-17 17:16:23","Member","signedOut"
"704","174","2024-10-17 15:03:29","2024-10-17 17:16:23","Member","signedOut"
"705","174","2024-10-17 15:03:29","2024-10-17 17:16:23","Member","signedOut"
"706","174","2024-10-17 15:03:31","2024-10-17 17:16:23","Member","signedOut"
"707","174","2024-10-17 15:03:31","2024-10-17 17:16:23","Member","signedOut"
"708","174","2024-10-17 15:03:31","2024-10-17 17:16:23","Member","signedOut"
"709","174","2024-10-17 15:03:37","2024-10-17 17:16:23","Member","signedOut"
"710","174","2024-10-17 15:03:42","2024-10-17 17:16:23","Member","signedOut"
"711","174","2024-10-17 15:03:53","2024-10-17 17:16:23","Member","signedOut"
"712","174","2024-10-17 15:04:03","2024-10-17 17:16:23","Member","signedOut"
"713","172","2024-10-17 15:05:18","2024-10-17 17:15:47","Member","signedOut"
"714","172","2024-10-17 15:05:18","2024-10-17 17:15:47","Member","signedOut"
"715","172","2024-10-17 15:05:18","2024-10-17 17:15:47","Member","signedOut"
"716","172","2024-10-17 15:05:18","2024-10-17 17:15:47","Member","signedOut"
"717","172","2024-10-17 15:05:22","2024-10-17 17:15:47","Member","signedOut"
"718","172","2024-10-17 15:05:22","2024-10-17 17:15:47","Member","signedOut"
"719","137","2024-10-17 15:09:21","2024-10-17 17:15:36","Member","signedOut"
"720","177","2024-10-17 15:13:02","2024-10-17 17:15:54","Member","signedOut"
"721","138","2024-10-17 15:13:47","2024-10-17 17:15:49","Member","signedOut"
"722","138","2024-10-17 15:13:47","2024-10-17 17:15:49","Member","signedOut"
"723","138","2024-10-17 15:13:48","2024-10-17 17:15:49","Member","signedOut"
"724","138","2024-10-17 15:13:49","2024-10-17 17:15:49","Member","signedOut"
"725","113","2024-10-17 15:15:27","2024-10-17 17:15:27","Member","signedOut"
"726","187","2024-10-17 15:17:27","2024-10-17 17:16:17","Member","signedOut"
"727","169","2024-10-17 15:18:13","2024-10-17 17:15:43","Member","signedOut"
"728","169","2024-10-17 15:18:14","2024-10-17 17:15:43","Member","signedOut"
"729","89","2024-10-17 15:18:49","2024-10-17 17:15:24","Member","signedOut"
"730","152","2024-10-17 15:19:28","2024-10-17 17:15:41","Member","signedOut"
"731","147","2024-10-17 15:20:54","2024-10-17 17:15:48","Member","signedOut"
"732","136","2024-10-17 15:23:53","2024-10-17 17:15:37","Member","signedOut"
"733","114","2024-10-17 15:30:06","2024-10-17 17:15:32","Member","signedOut"
"734","114","2024-10-17 15:30:10","2024-10-17 17:15:32","Member","signedOut"
"735","167","2024-10-17 15:32:24","2024-10-17 17:15:43","Member","signedOut"
"736","103","2024-10-17 15:32:46","2024-10-17 17:15:31","Member","signedOut"
"737","35","2024-10-17 15:33:44","2024-10-17 17:15:17","Member","signedOut"
"738","35","2024-10-17 15:33:46","2024-10-17 17:15:17","Member","signedOut"
"739","67","2024-10-17 15:35:44","2024-10-17 17:15:20","Member","signedOut"
"740","67","2024-10-17 15:36:04","2024-10-17 17:15:20","Member","signedOut"
"741","67","2024-10-17 15:36:04","2024-10-17 17:15:20","Member","signedOut"
"742","67","2024-10-17 15:36:04","2024-10-17 17:15:20","Member","signedOut"
"743","179","2024-10-17 16:01:18","2024-10-17 17:15:58","Member","signedOut"
"744","178","2024-10-17 16:01:50","2024-10-17 17:16:27","Member","signedOut"
"745","178","2024-10-17 16:01:52","2024-10-17 17:16:27","Member","signedOut"
"746","170","2024-10-17 16:07:37","2024-10-17 17:15:46","Member","signedOut"
"747","170","2024-10-17 16:07:39","2024-10-17 17:15:46","Member","signedOut"
"748","180","2024-10-17 16:16:46","2024-10-17 17:15:59","Member","signedOut"
"749","180","2024-10-17 16:16:47","2024-10-17 17:15:59","Member","signedOut"
"750","182","2024-10-17 16:17:13","2024-10-17 17:16:06","Member","signedOut"
"751","182","2024-10-17 16:17:14","2024-10-17 17:16:06","Member","signedOut"
"752","188","2024-10-17 16:24:31","2024-10-17 17:16:18","Member","signedOut"
"753","188","2024-10-17 16:24:32","2024-10-17 17:16:18","Member","signedOut"
"754","189","2024-10-17 16:28:23","2024-10-17 17:16:20","Member","signedOut"
"755","190","2024-10-17 16:30:44","2024-10-17 17:16:21","Member","signedOut"
"756","183","2024-10-17 16:35:19","2024-10-17 17:16:12","Member","signedOut"
"757","183","2024-10-17 16:35:20","2024-10-17 17:16:12","Member","signedOut"
"758","183","2024-10-17 16:35:20","2024-10-17 17:16:12","Member","signedOut"
"759","124","2024-10-17 16:37:04","2024-10-17 17:15:33","Member","signedOut"
"760","191","2024-10-17 16:43:43","2024-10-17 17:16:22","Member","signedOut"
"761","34","2024-10-18 14:18:46","2024-10-18 14:25:18","Member","signedOut"
"762","36","2024-10-18 14:19:38","2024-10-18 17:04:40","Member","signedOut"
"763","36","2024-10-18 14:19:46","2024-10-18 17:04:40","Member","signedOut"
"764","36","2024-10-18 14:19:46","2024-10-18 17:04:40","Member","signedOut"
"765","36","2024-10-18 14:19:46","2024-10-18 17:04:40","Member","signedOut"
"766","36","2024-10-18 14:19:46","2024-10-18 17:04:40","Member","signedOut"
"767","36","2024-10-18 14:19:46","2024-10-18 17:04:40","Member","signedOut"
"768","103","2024-10-18 14:20:43","2024-10-18 17:04:49","Member","signedOut"
"769","103","2024-10-18 14:20:44","2024-10-18 17:04:49","Member","signedOut"
"770","103","2024-10-18 14:20:45","2024-10-18 17:04:49","Member","signedOut"
"771","185","2024-10-18 14:27:23","2024-10-18 17:05:08","Member","signedOut"
"772","174","2024-10-18 14:35:27","2024-10-18 17:04:59","Member","signedOut"
"773","174","2024-10-18 14:35:27","2024-10-18 17:04:59","Member","signedOut"
"774","174","2024-10-18 14:35:28","2024-10-18 17:04:59","Member","signedOut"
"775","174","2024-10-18 14:35:28","2024-10-18 17:04:59","Member","signedOut"
"776","174","2024-10-18 14:35:29","2024-10-18 17:04:59","Member","signedOut"
"777","187","2024-10-18 14:37:16","2024-10-18 17:05:11","Member","signedOut"
"778","187","2024-10-18 14:37:17","2024-10-18 17:05:11","Member","signedOut"
"779","187","2024-10-18 14:37:17","2024-10-18 17:05:11","Member","signedOut"
"780","138","2024-10-18 14:45:44","2024-10-18 17:04:53","Member","signedOut"
"781","136","2024-10-18 14:53:24","2024-10-18 17:04:52","Member","signedOut"
"782","152","2024-10-18 14:55:39","2024-10-18 17:04:56","Member","signedOut"
"783","147","2024-10-18 14:56:40","2024-10-18 17:04:54","Member","signedOut"
"784","135","2024-10-18 14:58:28","2024-10-18 17:04:51","Member","signedOut"
"785","150","2024-10-18 15:11:28","2024-10-18 17:04:55","Member","signedOut"
"786","150","2024-10-18 15:11:28","2024-10-18 17:04:55","Member","signedOut"
"787","150","2024-10-18 15:11:29","2024-10-18 17:04:55","Member","signedOut"
"788","180","2024-10-18 15:19:21","2024-10-18 17:05:03","Member","signedOut"
"789","180","2024-10-18 15:19:23","2024-10-18 17:05:03","Member","signedOut"
"790","167","2024-10-18 15:30:04","2024-10-18 17:04:57","Member","signedOut"
"791","90","2024-10-18 15:30:33","2024-10-18 17:04:46","Member","signedOut"
"792","81","2024-10-18 15:34:43","2024-10-18 17:04:42","Member","signedOut"
"793","177","2024-10-18 15:45:45","2024-10-18 17:05:01","Member","signedOut"
"794","188","2024-10-18 15:47:12","2024-10-18 17:05:12","Member","signedOut"
"795","188","2024-10-18 15:47:19","2024-10-18 17:05:12","Member","signedOut"
"796","188","2024-10-18 15:47:37","2024-10-18 17:05:12","Member","signedOut"
"797","191","2024-10-18 15:49:20","2024-10-18 17:05:13","Member","signedOut"
"798","191","2024-10-18 15:49:22","2024-10-18 17:05:13","Member","signedOut"
"799","191","2024-10-18 15:49:22","2024-10-18 17:05:13","Member","signedOut"
"800","191","2024-10-18 15:50:00","2024-10-18 17:05:13","Member","signedOut"
"801","191","2024-10-18 15:50:00","2024-10-18 17:05:13","Member","signedOut"
"802","178","2024-10-18 15:58:40","2024-10-18 17:05:02","Member","signedOut"
"803","178","2024-10-18 15:58:45","2024-10-18 17:05:02","Member","signedOut"
"804","178","2024-10-18 15:58:45","2024-10-18 17:05:02","Member","signedOut"
"805","183","2024-10-18 16:00:29","2024-10-18 17:05:06","Member","signedOut"
"806","183","2024-10-18 16:00:36","2024-10-18 17:05:06","Member","signedOut"
"807","183","2024-10-18 16:00:54","2024-10-18 17:05:06","Member","signedOut"
"808","175","2024-10-18 16:01:49","2024-10-18 17:05:00","Member","signedOut"
"809","175","2024-10-18 16:02:07","2024-10-18 17:05:00","Member","signedOut"
"810","175","2024-10-18 16:02:15","2024-10-18 17:05:00","Member","signedOut"
"811","175","2024-10-18 16:02:15","2024-10-18 17:05:00","Member","signedOut"
"812","172","2024-10-18 16:03:50","2024-10-18 17:04:58","Member","signedOut"
"813","182","2024-10-18 16:08:21","2024-10-18 17:05:04","Member","signedOut"
"814","182","2024-10-18 16:08:35","2024-10-18 17:05:04","Member","signedOut"
"815","192","2024-10-18 16:13:05","2024-10-18 17:05:13","Member","signedOut"
"816","192","2024-10-18 16:13:08","2024-10-18 17:05:13","Member","signedOut"
"817","1","2024-10-21 11:20:03","2024-10-21 17:31:04","Member","signedOut"
"818","44","2024-10-21 13:40:24","2024-10-21 17:31:09","Member","signedOut"
"819","44","2024-10-21 13:40:26","2024-10-21 17:31:09","Member","signedOut"
"820","44","2024-10-21 13:40:26","2024-10-21 17:31:09","Member","signedOut"
"821","44","2024-10-21 13:40:26","2024-10-21 17:31:09","Member","signedOut"
"822","44","2024-10-21 13:40:28","2024-10-21 17:31:09","Member","signedOut"
"823","44","2024-10-21 13:40:30","2024-10-21 17:31:09","Member","signedOut"
"824","44","2024-10-21 13:40:38","2024-10-21 17:31:09","Member","signedOut"
"825","44","2024-10-21 13:40:38","2024-10-21 17:31:09","Member","signedOut"
"826","44","2024-10-21 13:40:39","2024-10-21 17:31:09","Member","signedOut"
"827","44","2024-10-21 13:40:39","2024-10-21 17:31:09","Member","signedOut"
"828","44","2024-10-21 13:40:39","2024-10-21 17:31:09","Member","signedOut"
"829","44","2024-10-21 13:40:41","2024-10-21 17:31:09","Member","signedOut"
"830","98","2024-10-21 13:43:21","2024-10-21 17:31:56","Member","signedOut"
"831","98","2024-10-21 13:43:21","2024-10-21 17:31:56","Member","signedOut"
"832","98","2024-10-21 13:43:21","2024-10-21 17:31:56","Member","signedOut"
"833","98","2024-10-21 13:43:22","2024-10-21 17:31:56","Member","signedOut"
"834","98","2024-10-21 13:43:22","2024-10-21 17:31:56","Member","signedOut"
"835","98","2024-10-21 13:43:22","2024-10-21 17:31:56","Member","signedOut"
"836","98","2024-10-21 13:43:23","2024-10-21 17:31:56","Member","signedOut"
"837","98","2024-10-21 13:43:23","2024-10-21 17:31:56","Member","signedOut"
"838","98","2024-10-21 13:43:23","2024-10-21 17:31:56","Member","signedOut"
"839","98","2024-10-21 13:43:23","2024-10-21 17:31:56","Member","signedOut"
"840","98","2024-10-21 13:43:23","2024-10-21 17:31:56","Member","signedOut"
"841","98","2024-10-21 13:43:24","2024-10-21 17:31:56","Member","signedOut"
"842","98","2024-10-21 13:43:24","2024-10-21 17:31:56","Member","signedOut"
"843","98","2024-10-21 13:43:25","2024-10-21 17:31:56","Member","signedOut"
"844","54","2024-10-21 13:45:02","2024-10-21 17:31:40","Member","signedOut"
"845","43","2024-10-21 13:55:24","2024-10-21 17:31:07","Member","signedOut"
"846","43","2024-10-21 13:55:25","2024-10-21 17:31:07","Member","signedOut"
"847","43","2024-10-21 13:55:26","2024-10-21 17:31:07","Member","signedOut"
"848","43","2024-10-21 13:55:26","2024-10-21 17:31:07","Member","signedOut"
"849","43","2024-10-21 13:55:26","2024-10-21 17:31:07","Member","signedOut"
"850","43","2024-10-21 13:55:26","2024-10-21 17:31:07","Member","signedOut"
"851","174","2024-10-21 14:42:23","2024-10-21 17:32:04","Member","signedOut"
"852","174","2024-10-21 14:42:25","2024-10-21 17:32:04","Member","signedOut"
"853","126","2024-10-21 14:57:56","2024-10-21 17:31:59","Member","signedOut"
"854","126","2024-10-21 14:57:57","2024-10-21 17:31:59","Member","signedOut"
"855","126","2024-10-21 14:57:57","2024-10-21 17:31:59","Member","signedOut"
"856","126","2024-10-21 14:57:59","2024-10-21 17:31:59","Member","signedOut"
"857","167","2024-10-21 15:34:54","2024-10-21 17:31:59","Member","signedOut"
"858","167","2024-10-21 15:34:55","2024-10-21 17:31:59","Member","signedOut"
"859","167","2024-10-21 15:34:57","2024-10-21 17:31:59","Member","signedOut"
"860","51","2024-10-21 15:41:57","2024-10-21 17:31:11","Member","signedOut"
"861","90","2024-10-21 15:42:24","2024-10-21 17:31:43","Member","signedOut"
"862","168","2024-10-21 15:57:12","2024-10-21 17:32:01","Member","signedOut"
"863","178","2024-10-21 15:58:29","2024-10-21 17:32:06","Member","signedOut"
"864","178","2024-10-21 15:58:30","2024-10-21 17:32:06","Member","signedOut"
"865","180","2024-10-21 16:02:53","2024-10-21 17:32:07","Member","signedOut"
"866","180","2024-10-21 16:02:54","2024-10-21 17:32:07","Member","signedOut"
"867","180","2024-10-21 16:02:54","2024-10-21 17:32:07","Member","signedOut"
"868","180","2024-10-21 16:02:54","2024-10-21 17:32:07","Member","signedOut"
"869","180","2024-10-21 16:02:54","2024-10-21 17:32:07","Member","signedOut"
"870","180","2024-10-21 16:02:55","2024-10-21 17:32:07","Member","signedOut"
"871","180","2024-10-21 16:02:56","2024-10-21 17:32:07","Member","signedOut"
"872","180","2024-10-21 16:02:56","2024-10-21 17:32:07","Member","signedOut"
"873","172","2024-10-21 16:04:38","2024-10-21 17:32:03","Member","signedOut"
"874","182","2024-10-21 16:17:44","2024-10-21 17:32:07","Member","signedOut"
"875","188","2024-10-21 16:25:50","2024-10-21 17:32:10","Member","signedOut"
"876","177","2024-10-21 16:26:28","2024-10-21 17:32:05","Member","signedOut"
"877","193","2024-10-21 16:28:40","2024-10-21 17:32:11","Member","signedOut"
"878","183","2024-10-21 16:29:07","2024-10-21 17:32:10","Member","signedOut"
"879","194","2024-10-21 17:12:24","2024-10-21 17:32:14","Member","signedOut"
"880","1","2024-10-22 10:49:22","2024-10-22 21:07:58","Member","signedOut"
"881","136","2024-10-22 12:41:10","2024-10-22 21:10:57","Member","signedOut"
"882","148","2024-10-22 12:46:57","2024-10-22 21:11:11","Member","signedOut"
"883","159","2024-10-22 12:47:49","2024-10-22 21:11:24","Member","signedOut"
"884","159","2024-10-22 12:47:51","2024-10-22 21:11:24","Member","signedOut"
"885","195","2024-10-22 12:49:57","2024-10-22 21:12:35","Member","signedOut"
"886","44","2024-10-22 12:50:28","2024-10-22 21:09:51","Member","signedOut"
"887","44","2024-10-22 12:50:29","2024-10-22 21:09:51","Member","signedOut"
"888","196","2024-10-22 12:52:12","2024-10-22 21:12:12","Member","signedOut"
"889","196","2024-10-22 12:52:13","2024-10-22 21:12:12","Member","signedOut"
"890","197","2024-10-22 12:55:12","2024-10-22 21:12:17","Member","signedOut"
"891","151","2024-10-22 15:01:38","2024-10-22 21:11:20","Member","signedOut"
"892","151","2024-10-22 15:01:39","2024-10-22 21:11:20","Member","signedOut"
"893","36","2024-10-22 15:03:30","2024-10-22 21:09:38","Member","signedOut"
"894","174","2024-10-22 15:06:26","2024-10-22 21:11:56","Member","signedOut"
"895","6","2024-10-22 15:09:27","2024-10-22 21:08:02","Member","signedOut"
"896","6","2024-10-22 15:09:27","2024-10-22 21:08:02","Member","signedOut"
"897","14","2024-10-22 15:14:14","2024-10-22 21:08:19","Member","signedOut"
"898","198","2024-10-22 15:16:49","2024-10-22 21:12:07","Member","signedOut"
"899","199","2024-10-22 15:17:07","2024-10-22 21:12:05","Member","signedOut"
"900","185","2024-10-22 15:17:42","2024-10-22 21:12:08","Member","signedOut"
"901","147","2024-10-22 15:19:27","2024-10-22 21:11:08","Member","signedOut"
"902","166","2024-10-22 15:25:59","2024-10-22 21:11:27","Member","signedOut"
"903","130","2024-10-22 15:30:51","2024-10-22 21:10:44","Member","signedOut"
"904","130","2024-10-22 15:30:53","2024-10-22 21:10:44","Member","signedOut"
"905","103","2024-10-22 15:31:37","2024-10-22 21:10:35","Member","signedOut"
"906","138","2024-10-22 15:32:39","2024-10-22 21:11:12","Member","signedOut"
"907","13","2024-10-22 15:33:16","2024-10-22 21:08:07","Member","signedOut"
"908","88","2024-10-22 15:33:51","2024-10-22 21:10:23","Member","signedOut"
"909","35","2024-10-22 15:50:01","2024-10-22 21:08:27","Member","signedOut"
"910","64","2024-10-22 15:50:59","2024-10-22 21:10:14","Member","signedOut"
"911","182","2024-10-22 16:17:12","2024-10-22 21:11:58","Member","signedOut"
"912","172","2024-10-22 16:18:04","2024-10-22 21:11:42","Member","signedOut"
"913","188","2024-10-22 16:18:59","2024-10-22 21:12:09","Member","signedOut"
"914","177","2024-10-22 16:19:36","2024-10-22 21:12:00","Member","signedOut"
"915","7","2024-10-23 12:51:48","2024-10-23 21:09:12","Member","signedOut"
"916","148","2024-10-23 14:13:33","2024-10-23 21:09:37","Member","signedOut"
"917","136","2024-10-23 14:15:28","2024-10-23 21:09:31","Member","signedOut"
"918","23","2024-10-23 14:15:51","2024-10-23 21:09:19","Member","signedOut"
"919","137","2024-10-23 14:42:31","2024-10-23 21:09:32","Member","signedOut"
"920","36","2024-10-23 14:53:19","2024-10-23 21:09:21","Member","signedOut"
"921","151","2024-10-23 14:54:43","2024-10-23 21:09:38","Member","signedOut"
"922","151","2024-10-23 14:54:45","2024-10-23 21:09:38","Member","signedOut"
"923","14","2024-10-23 15:00:47","2024-10-23 21:09:17","Member","signedOut"
"924","147","2024-10-23 15:11:07","2024-10-23 21:09:36","Member","signedOut"
"925","195","2024-10-23 15:13:33","2024-10-23 21:09:42","Member","signedOut"
"926","197","2024-10-23 15:14:05","2024-10-23 21:09:43","Member","signedOut"
"927","144","2024-10-23 15:14:33","2024-10-23 21:09:34","Member","signedOut"
"928","138","2024-10-23 15:23:43","2024-10-23 21:09:33","Member","signedOut"
"929","130","2024-10-23 15:35:37","2024-10-23 21:09:28","Member","signedOut"
"930","88","2024-10-23 15:36:13","2024-10-23 21:09:25","Member","signedOut"
"931","167","2024-10-23 15:37:16","2024-10-23 21:09:39","Member","signedOut"
"932","167","2024-10-23 15:37:17","2024-10-23 21:09:39","Member","signedOut"
"933","31","2024-10-23 15:40:14","2024-10-23 21:09:21","Member","signedOut"
"934","54","2024-10-23 15:42:16","2024-10-23 21:09:23","Member","signedOut"
"935","98","2024-10-23 15:50:30","2024-10-23 21:09:26","Member","signedOut"
"936","103","2024-10-23 15:51:09","2024-10-23 21:09:27","Member","signedOut"
"937","51","2024-10-23 15:51:49","2024-10-23 21:09:22","Member","signedOut"
"938","191","2024-10-23 16:15:47","2024-10-23 21:09:41","Member","signedOut"
"939","188","2024-10-23 16:16:12","2024-10-23 21:09:40","Member","signedOut"
"940","23","2024-10-24 12:24:44","2024-10-24 17:08:17","Member","signedOut"
"941","23","2024-10-24 12:24:45","2024-10-24 17:08:17","Member","signedOut"
"942","185","2024-10-24 12:50:35","2024-10-24 17:08:30","Member","signedOut"
"943","185","2024-10-24 12:50:37","2024-10-24 17:08:30","Member","signedOut"
"944","136","2024-10-24 12:50:57","2024-10-24 17:08:23","Member","signedOut"
"945","199","2024-10-24 12:53:21","2024-10-24 17:08:34","Member","signedOut"
"946","199","2024-10-24 12:53:23","2024-10-24 17:08:34","Member","signedOut"
"947","200","2024-10-24 12:56:53","2024-10-24 17:08:36","Member","signedOut"
"948","201","2024-10-24 13:03:57","2024-10-24 17:08:38","Member","signedOut"
"949","159","2024-10-24 14:32:20","2024-10-24 17:08:26","Member","signedOut"
"950","159","2024-10-24 14:32:23","2024-10-24 17:08:26","Member","signedOut"
"951","159","2024-10-24 14:32:23","2024-10-24 17:08:26","Member","signedOut"
"952","159","2024-10-24 14:32:23","2024-10-24 17:08:26","Member","signedOut"
"953","159","2024-10-24 14:32:23","2024-10-24 17:08:26","Member","signedOut"
"954","36","2024-10-24 14:42:10","2024-10-24 17:08:18","Member","signedOut"
"955","7","2024-10-24 14:54:19","2024-10-24 17:08:15","Member","signedOut"
"956","7","2024-10-24 14:54:21","2024-10-24 17:08:15","Member","signedOut"
"957","197","2024-10-24 14:59:00","2024-10-24 17:08:32","Member","signedOut"
"958","197","2024-10-24 14:59:03","2024-10-24 17:08:32","Member","signedOut"
"959","195","2024-10-24 14:59:47","2024-10-24 17:08:31","Member","signedOut"
"960","144","2024-10-24 15:13:38","2024-10-24 17:08:25","Member","signedOut"
"961","144","2024-10-24 15:13:39","2024-10-24 17:08:25","Member","signedOut"
"962","1","2024-10-24 15:14:30","2024-10-24 17:08:13","Member","signedOut"
"963","90","2024-10-24 15:29:47","2024-10-24 17:08:22","Member","signedOut"
"964","67","2024-10-24 15:31:36","2024-10-24 17:08:19","Member","signedOut"
"965","67","2024-10-24 15:31:38","2024-10-24 17:08:19","Member","signedOut"
"966","89","2024-10-24 15:33:17","2024-10-24 17:08:21","Member","signedOut"
"967","14","2024-10-24 15:34:42","2024-10-24 17:08:16","Member","signedOut"
"968","98","2024-10-24 15:35:13","2024-10-24 17:08:22","Member","signedOut"
"969","98","2024-10-24 15:35:15","2024-10-24 17:08:22","Member","signedOut"
"970","6","2024-10-24 15:42:07","2024-10-24 17:08:14","Member","signedOut"
"971","180","2024-10-24 16:14:54","2024-10-24 17:08:29","Member","signedOut"
"972","169","2024-10-24 16:15:28","2024-10-24 17:08:27","Member","signedOut"
"973","169","2024-10-24 16:15:30","2024-10-24 17:08:27","Member","signedOut"
"974","172","2024-10-24 16:17:36","2024-10-24 17:08:28","Member","signedOut"
"975","76","2024-10-24 16:21:15","2024-10-24 17:08:20","Member","signedOut"
"976","136","2024-10-25 11:42:01","2024-10-25 15:47:34","Member","signedOut"
"977","136","2024-10-25 11:42:02","2024-10-25 15:48:01","Member","signedOut"
"978","44","2024-10-25 11:42:50","2024-10-25 15:48:18","Member","signedOut"
"979","148","2024-10-25 12:08:43","2024-10-25 15:48:36","Member","signedOut"
"980","60","2024-10-25 14:27:44","2024-10-25 15:48:49","Member","signedOut"
"981","1","2024-10-28 09:51:27","2024-10-28 21:39:41","Member","signedOut"
"982","21","2024-10-28 10:45:51","2024-10-28 21:39:49","Member","signedOut"
"983","200","2024-10-28 12:41:12","2024-10-28 21:40:12","Member","signedOut"
"984","200","2024-10-28 12:41:19","2024-10-28 21:40:12","Member","signedOut"
"985","200","2024-10-28 12:41:19","2024-10-28 21:40:12","Member","signedOut"
"986","200","2024-10-28 12:41:19","2024-10-28 21:40:12","Member","signedOut"
"987","200","2024-10-28 12:41:19","2024-10-28 21:40:12","Member","signedOut"
"988","200","2024-10-28 12:41:19","2024-10-28 21:40:12","Member","signedOut"
"989","200","2024-10-28 12:41:50","2024-10-28 21:40:12","Member","signedOut"
"990","200","2024-10-28 12:41:53","2024-10-28 21:40:12","Member","signedOut"
"991","200","2024-10-28 12:41:53","2024-10-28 21:40:12","Member","signedOut"
"992","200","2024-10-28 12:41:53","2024-10-28 21:40:12","Member","signedOut"
"993","200","2024-10-28 12:41:53","2024-10-28 21:40:12","Member","signedOut"
"994","185","2024-10-28 12:45:32","2024-10-28 21:40:09","Member","signedOut"
"995","185","2024-10-28 12:45:38","2024-10-28 21:40:09","Member","signedOut"
"996","185","2024-10-28 12:45:38","2024-10-28 21:40:09","Member","signedOut"
"997","185","2024-10-28 12:45:38","2024-10-28 21:40:09","Member","signedOut"
"998","185","2024-10-28 12:46:03","2024-10-28 21:40:09","Member","signedOut"
"999","185","2024-10-28 12:46:03","2024-10-28 21:40:09","Member","signedOut"
"1000","185","2024-10-28 12:46:21","2024-10-28 21:40:09","Member","signedOut"
"1001","185","2024-10-28 12:46:22","2024-10-28 21:40:09","Member","signedOut"
"1002","185","2024-10-28 12:46:22","2024-10-28 21:40:09","Member","signedOut"
"1003","185","2024-10-28 12:46:36","2024-10-28 21:40:09","Member","signedOut"
"1004","185","2024-10-28 12:46:36","2024-10-28 21:40:09","Member","signedOut"
"1005","185","2024-10-28 12:46:53","2024-10-28 21:40:09","Member","signedOut"
"1006","23","2024-10-28 12:55:57","2024-10-28 21:39:53","Member","signedOut"
"1007","23","2024-10-28 12:55:58","2024-10-28 21:39:53","Member","signedOut"
"1008","90","2024-10-28 12:56:37","2024-10-28 21:39:56","Member","signedOut"
"1009","185","2024-10-28 12:57:23","2024-10-28 21:40:09","Member","signedOut"
"1010","185","2024-10-28 12:57:25","2024-10-28 21:40:09","Member","signedOut"
"1011","7","2024-10-28 12:58:19","2024-10-28 21:39:45","Member","signedOut"
"1012","5","2024-10-28 12:59:27","2024-10-28 21:39:42","Member","signedOut"
"1013","148","2024-10-28 14:28:29","2024-10-28 21:40:04","Member","signedOut"
"1014","150","2024-10-28 14:53:19","2024-10-28 21:40:05","Member","signedOut"
"1015","151","2024-10-28 15:04:26","2024-10-28 21:40:06","Member","signedOut"
"1016","147","2024-10-28 15:16:57","2024-10-28 21:40:01","Member","signedOut"
"1017","136","2024-10-28 15:21:56","2024-10-28 21:40:00","Member","signedOut"
"1018","44","2024-10-28 15:32:27","2024-10-28 21:39:54","Member","signedOut"
"1019","103","2024-10-28 16:06:23","2024-10-28 21:39:59","Member","signedOut"
"1020","167","2024-10-28 16:06:51","2024-10-28 21:40:08","Member","signedOut"
"1021","67","2024-10-29 12:42:16","2024-10-29 17:18:25","Member","signedOut"
"1022","136","2024-10-29 12:42:45","2024-10-29 17:18:26","Member","signedOut"
"1023","90","2024-10-29 12:52:31","2024-10-29 17:18:26","Member","signedOut"
"1024","148","2024-10-29 14:15:09","2024-10-29 17:18:31","Member","signedOut"
"1025","148","2024-10-29 14:15:11","2024-10-29 17:18:31","Member","signedOut"
"1026","151","2024-10-29 14:45:26","2024-10-29 17:18:32","Member","signedOut"
"1027","36","2024-10-29 14:45:53","2024-10-29 17:18:23","Member","signedOut"
"1028","147","2024-10-29 15:03:25","2024-10-29 17:18:29","Member","signedOut"
"1029","137","2024-10-29 15:05:59","2024-10-29 17:18:28","Member","signedOut"
"1030","144","2024-10-29 15:10:15","2024-10-29 17:18:30","Member","signedOut"
"1031","144","2024-10-29 15:10:16","2024-10-29 17:18:30","Member","signedOut"
"1032","31","2024-10-29 15:21:48","2024-10-29 17:18:23","Member","signedOut"
"1033","31","2024-10-29 15:21:51","2024-10-29 17:18:23","Member","signedOut"
"1034","152","2024-10-29 15:30:37","2024-10-29 17:18:32","Member","signedOut"
"1035","152","2024-10-29 15:30:46","2024-10-29 17:18:32","Member","signedOut"
"1036","152","2024-10-29 15:30:46","2024-10-29 17:18:32","Member","signedOut"
"1037","152","2024-10-29 15:30:46","2024-10-29 17:18:32","Member","signedOut"
"1038","44","2024-10-29 15:32:14","2024-10-29 17:18:24","Member","signedOut"
"1039","166","2024-10-29 15:33:02","2024-10-29 17:18:34","Member","signedOut"
"1040","178","2024-10-29 16:37:45","2024-10-29 17:18:33","Member","signedOut"
"1041","7","2024-10-30 13:08:03","2024-10-30 20:33:30","Member","signedOut"
"1042","148","2024-10-30 13:09:18","2024-10-30 20:36:08","Member","signedOut"
"1043","68","2024-10-30 13:11:05","2024-10-30 20:33:49","Member","signedOut"
"1044","90","2024-10-30 13:43:49","2024-10-30 20:34:28","Member","signedOut"
"1045","151","2024-10-30 14:50:28","2024-10-30 20:36:11","Member","signedOut"
"1046","58","2024-10-30 14:56:27","2024-10-30 20:33:40","Member","signedOut"
"1047","36","2024-10-30 14:58:47","2024-10-30 20:33:37","Member","signedOut"
"1048","147","2024-10-30 15:02:39","2024-10-30 20:36:04","Member","signedOut"
